3779;Alacska;4
3780;Balajt;4
3780;Damak;4
3780;Edelény;4
3780;Ládbesenyő;4
3783;Edelény;4
3786;Hegymeg;4
3786;Irota;4
3786;Lak;4
3786;Szakácsi;4
3787;Tomor;7
3791;Sajókeresztúr;4
3792;Sajóbábony;4
3793;Sajóecseg;4
3794;Boldva;6
3794;Ziliz;4
3795;Hangács;4
3795;Nyomár;18
3796;Borsodszirák;4
3800;Szikszó;4
3809;Abaújszolnok;4
3809;Nyésta;4
3809;Selyeb;4
3811;Alsóvadász;4
3812;Homrogd;13
3812;Monaj;4
3813;Kupa;15
3814;Felsővadász;4
3815;Abaújlak;4
3815;Gadna;4
3816;Gagyvendégi;4
3817;Gagybátor;4
3821;Büttös;15
3821;Kány;4
3821;Keresztéte;4
3821;Krasznokvajda;4
3821;Pamlény;4
3821;Perecse;4
3821;Szászfa;4
3825;Debréte;4
3825;Rakaca;4
3825;Viszló;4
3826;Rakacaszend;4
3831;Kázsmárk;4
3832;Léh;4
3833;Rásonysápberencs;4
3834;Beret;4
3834;Detek;4
3836;Baktakék;4
3837;Alsógagy;4
3837;Csenyéte;4
3837;Felsőgagy;4
3837;Gagyapáti;4
3841;Aszaló;4
3842;Halmaj;4
3843;Kiskinizs;4
3844;Nagykinizs;4
3844;Szentistvánbaksa;4
3846;Hernádkércs;4
3847;Felsődobsza;4
3848;Csobád;4
3849;Forró;9
3851;Ináncs;4
3852;Hernádszentandrás;4
3853;Hernádbűd;4
3853;Pere;4
3854;Encs;4
3855;Fancsal;4
3860;Encs;4
3863;Szalaszend;4
3864;Fulókércs;7
3865;Fáj;4
3866;Litka;4
3866;Szemere;4
3871;Méra;4
3872;Novajidrány;13
3873;Garadna;4
3874;Hernádpetri;4
3874;Hernádvécse;4
3874;Pusztaradvány;14
3875;Hernádszurdok;4
3876;Hidasnémeti;4
3877;Tornyosnémeti;3
3881;Abaújszántó;4
3881;Baskó;4
3881;Sima;4
3882;Abaújalpár;4
3882;Abaújkér;4
3884;Boldogkőújfalu;17
3885;Arka;4
3885;Boldogkőváralja;17
3886;Korlát;20
3887;Hernádcéce;4
3888;Vizsoly;4
3891;Vilmány;4
3892;Hejce;4
3893;Fony;15
3893;Mogyoróska;7
3893;Regéc;4
3894;Göncruszka;15
3895;Gönc;2
3896;Telkibánya;4
3897;Zsujta;4
3898;Abaújvár;4
3898;Pányok;4
3899;Kéked;4
3900;Szerencs;4
3903;Bekecs;4
3904;Legyesbénye;4
3905;Monok;14
3906;Golop;14
3907;Tállya;4
3908;Rátka;4
3909;Mád;4
3910;Tokaj;12
3915;Tarcal;4
3916;Bodrogkeresztúr;4
3917;Bodrogkisfalud;4
3918;Szegi;4
3918;Szegilong;4
3921;Taktaszada;4
3922;Taktaharkány;4
3923;Gesztely;4
3924;Taktakenéz;4
3925;Prügy;4
3926;Taktabáj;4
3927;Csobaj;4
3928;Tiszatardos;4
3929;Tiszaladány;4
3931;Mezőzombor;4
3932;Erdőbénye;4
3933;Olaszliszka;18
3934;Tolcsva;13
3935;Erdőhorváti;4
3936;Háromhuta;4
3937;Komlóska;17
3941;Vámosújfalu;8
3942;Sárazsadány;4
3943;Bodrogolaszi;4
3944;Sátoraljaújhely;4
3945;Sátoraljaújhely;4
3950;Sárospatak;4
3952;Sárospatak;4
3954;Györgytarló;17
3955;Kenézlő;4
3956;Viss;4
3957;Zalkod;4
3958;Hercegkút;4
3959;Makkoshotyka;4
3961;Vajdácska;4
3962;Karos;4
3963;Karcsa;4
3964;Pácin;4
3965;Kisrozvágy;4
3965;Nagyrozvágy;4
3967;Lácacséke;4
3971;Tiszakarád;4
3972;Tiszacsermely;4
3973;Cigánd;4
3974;Ricse;4
3974;Semjén;4
3976;Révleányvár;4
3977;Zemplénagárd;4
3978;Dámóc;4
3980;Sátoraljaújhely;4
3985;Alsóberecki;4
3985;Felsőberecki;4
3987;Bodroghalom;4
3988;Sátoraljaújhely;4
3989;Alsóregmec;4
3989;Felsőregmec;4
3989;Mikóháza;4
3991;Vilyvitány;4
3992;Kovácsvágás;18
3992;Vágáshuta;4
3993;Füzérradvány;4
3994;Bózsva;8
3994;Filkeháza;4
3994;Füzérkajata;4
3994;Kishuta;4
3994;Nagyhuta;4
3994;Pálháza;4
3995;Pusztafalu;6
3996;Füzér;4
3997;Füzérkomlós;4
3997;Nyíri;4
3999;Hollóháza;13
4000;Debrecen;9
4002;Debrecen;9
4024;Debrecen;9
4025;Debrecen;9
4026;Debrecen;9
4027;Debrecen;9
4028;Debrecen;9
4029;Debrecen;9
4030;Debrecen;9
4031;Debrecen;9
4032;Debrecen;9
4033;Debrecen;9
4034;Debrecen;9
4060;Balmazújváros;9
4063;Debrecen;9
4064;Nagyhegyes;9
4065;Újszentmargita;9
4066;Tiszacsege;9
4067;Egyek;9
4069;Egyek;9
4071;Hortobágy;2
4074;Hajdúböszörmény;9
4075;Görbeháza;4
4078;Debrecen;9
4079;Debrecen;9
4080;Hajdúnánás;9
4085;Hajdúnánás;9
4086;Hajdúböszörmény;9
4087;Hajdúdorog;9
4090;Folyás;4
4090;Polgár;9
4096;Újtikos;9
4097;Tiszagyulaháza;9
4100;Berettyóújfalu;9
4103;Berettyóújfalu;9
4110;Biharkeresztes;9
4114;Bojt;4
4115;Ártánd;9
4116;Berekböszörmény;9
4117;Told;17
4118;Mezőpeterd;9
4119;Váncsod;9
4121;Szentpéterszeg;9
